Fecha	PAH
1.93E+03	             NaN
1.93E+03	             NaN
1.93E+03	             NaN
1.93E+03	             NaN
1.93E+03	             NaN
1.93E+03	             NaN
1.94E+03	             NaN
1.94E+03	             NaN
1.94E+03	             NaN
1.94E+03	             NaN
1.94E+03	             NaN
1.94E+03	             NaN
1.94E+03	             NaN
1.94E+03	6.00
1.94E+03	             NaN
1.94E+03	             NaN
1.95E+03	             NaN
1.95E+03	             NaN
1.95E+03	             NaN
1.95E+03	             NaN
1.95E+03	             NaN
1.95E+03	9.00
1.95E+03	             NaN
1.95E+03	             NaN
1.95E+03	             NaN
1.95E+03	             NaN
1.96E+03	             NaN
1.96E+03	             NaN
1.96E+03	             NaN
1.96E+03	5.00
1.96E+03	             NaN
1.96E+03	             NaN
2.00E+03	             NaN
2.00E+03	             NaN
2.00E+03	             NaN
2.00E+03	             NaN
2.00E+03	             NaN
2.01E+03	10.00
2.01E+03	             NaN
2.01E+03	             NaN
2.01E+03	             NaN
2.01E+03	             NaN
2.01E+03	             NaN
2.01E+03	             NaN
2.01E+03	             NaN
2.01E+03	13.00
2.01E+03	             NaN
2.02E+03	             NaN
2.02E+03	             NaN
2.02E+03	             NaN
2.02E+03	             NaN
2.02E+03	             NaN
2.02E+03	             NaN
2.02E+03	16.00
2.02E+03	             NaN
2.02E+03	             NaN
2.02E+03	             NaN
2.03E+03	             NaN
2.03E+03	             NaN
2.03E+03	             NaN
2.03E+03	             NaN
2.03E+03	9.00
2.03E+03	             NaN
2.03E+03	             NaN
2.03E+03	             NaN
2.03E+03	             NaN
2.03E+03	             NaN
2.04E+03	             NaN
2.04E+03	             NaN
2.04E+03	             NaN
2.04E+03	             NaN
2.04E+03	             NaN
2.04E+03	             NaN
2.04E+03	             NaN
2.04E+03	             NaN
2.04E+03	             NaN
2.04E+03	             NaN
2.05E+03	8.00
2.05E+03	             NaN
2.05E+03	             NaN
2.05E+03	             NaN
2.05E+03	             NaN
2.05E+03	             NaN
2.05E+03	             NaN
2.05E+03	             NaN
2.05E+03	3.00
2.05E+03	             NaN
2.06E+03	             NaN
2.06E+03	             NaN
2.06E+03	             NaN
2.06E+03	             NaN
2.06E+03	             NaN
2.10E+03	             NaN
2.10E+03	16.00
2.10E+03	             NaN
2.10E+03	             NaN
2.10E+03	             NaN
2.11E+03	             NaN
2.11E+03	             NaN
2.11E+03	             NaN
2.11E+03	             NaN
2.11E+03	10.00
2.11E+03	             NaN
2.11E+03	             NaN
2.11E+03	             NaN
2.11E+03	             NaN
2.11E+03	             NaN
2.12E+03	             NaN
2.12E+03	             NaN
2.12E+03	9.00
2.12E+03	             NaN
2.12E+03	             NaN
2.12E+03	             NaN
2.12E+03	             NaN
2.12E+03	             NaN
2.12E+03	             NaN
2.12E+03	             NaN
2.13E+03	4.00
2.13E+03	             NaN
2.13E+03	             NaN
2.13E+03	             NaN
2.13E+03	             NaN
2.13E+03	             NaN
2.13E+03	             NaN
2.13E+03	             NaN
2.13E+03	8.00
2.13E+03	             NaN
2.14E+03	             NaN
2.14E+03	             NaN
2.14E+03	             NaN
2.14E+03	             NaN
2.14E+03	             NaN
2.14E+03	             NaN
2.14E+03	7.00
2.14E+03	             NaN
2.14E+03	             NaN
2.14E+03	             NaN
2.15E+03	             NaN
2.15E+03	             NaN
2.15E+03	             NaN
2.15E+03	             NaN
2.15E+03	17.00
2.15E+03	             NaN
2.15E+03	             NaN
2.15E+03	             NaN
2.15E+03	             NaN
2.15E+03	             NaN
2.16E+03	             NaN
2.16E+03	             NaN
2.16E+03	7.00
2.16E+03	             NaN
2.16E+03	             NaN
2.20E+03	             NaN
2.20E+03	             NaN
2.20E+03	             NaN
2.20E+03	             NaN
2.20E+03	             NaN
2.21E+03	11.00
2.21E+03	             NaN
2.21E+03	             NaN
2.21E+03	             NaN
2.21E+03	             NaN
2.21E+03	             NaN
2.21E+03	             NaN
2.21E+03	             NaN
2.21E+03	3.00
2.21E+03	             NaN
2.22E+03	             NaN
2.22E+03	             NaN
2.22E+03	             NaN
2.22E+03	             NaN
2.22E+03	             NaN
2.22E+03	             NaN
2.22E+03	9.00
2.22E+03	             NaN
2.22E+03	             NaN
2.22E+03	             NaN
2.23E+03	             NaN
2.23E+03	             NaN
2.23E+03	             NaN
2.23E+03	             NaN
2.23E+03	5.00
2.23E+03	             NaN
2.23E+03	             NaN
2.23E+03	             NaN
2.23E+03	             NaN
2.23E+03	             NaN
2.24E+03	             NaN
2.24E+03	             NaN
2.24E+03	12.00
2.24E+03	             NaN
2.24E+03	             NaN
2.24E+03	             NaN
2.24E+03	             NaN
2.24E+03	             NaN
2.24E+03	             NaN
2.24E+03	             NaN
2.25E+03	8.00
2.25E+03	             NaN
2.25E+03	             NaN
2.25E+03	             NaN
2.25E+03	             NaN
2.25E+03	             NaN
2.25E+03	             NaN
2.25E+03	             NaN
2.25E+03	6.00
2.25E+03	             NaN
2.26E+03	             NaN
2.26E+03	             NaN
2.26E+03	             NaN
2.26E+03	             NaN
2.26E+03	             NaN
2.30E+03	             NaN
2.30E+03	16.00
2.30E+03	             NaN
2.30E+03	             NaN
2.30E+03	             NaN
2.31E+03	             NaN
2.31E+03	             NaN
2.31E+03	             NaN
2.31E+03	             NaN
2.31E+03	14.00
2.31E+03	             NaN
2.31E+03	             NaN
2.31E+03	             NaN
2.31E+03	             NaN
2.31E+03	             NaN
2.32E+03	             NaN
2.32E+03	             NaN
2.32E+03	5.00
2.32E+03	             NaN
2.32E+03	             NaN
2.32E+03	             NaN
2.32E+03	             NaN
2.32E+03	             NaN
2.32E+03	             NaN
2.32E+03	             NaN
2.33E+03	10.00
2.33E+03	             NaN
2.33E+03	             NaN
2.33E+03	             NaN
2.33E+03	             NaN
2.33E+03	             NaN
2.33E+03	             NaN
2.33E+03	             NaN
2.33E+03	18.00
2.33E+03	             NaN
2.34E+03	             NaN
2.34E+03	             NaN
2.34E+03	             NaN
2.34E+03	             NaN
2.34E+03	             NaN
2.34E+03	             NaN
2.34E+03	18.00
2.34E+03	             NaN
2.34E+03	             NaN
2.34E+03	             NaN
2.35E+03	             NaN
2.35E+03	             NaN
2.35E+03	             NaN
2.35E+03	             NaN
2.35E+03	7.00
2.35E+03	             NaN
2.35E+03	             NaN
2.35E+03	             NaN
2.35E+03	             NaN
2.35E+03	             NaN
2.36E+03	             NaN
2.36E+03	             NaN
2.36E+03	             NaN
2.36E+03	12.00
2.36E+03	             NaN
2.40E+03	             NaN
2.40E+03	             NaN
2.40E+03	             NaN
2.40E+03	             NaN
2.40E+03	             NaN
2.41E+03	             NaN
2.41E+03	4.00
2.41E+03	             NaN
2.41E+03	             NaN
2.41E+03	             NaN
2.41E+03	             NaN
2.41E+03	             NaN
2.41E+03	             NaN
2.41E+03	             NaN
2.41E+03	8.00
2.41E+03	             NaN
2.42E+03	             NaN
2.42E+03	             NaN
2.42E+03	             NaN
2.42E+03	             NaN
2.42E+03	             NaN
2.42E+03	             NaN
2.42E+03	9.00
2.42E+03	             NaN
2.42E+03	             NaN
2.42E+03	             NaN
2.43E+03	             NaN
2.43E+03	             NaN
2.43E+03	             NaN
2.43E+03	             NaN
2.43E+03	15.00
2.43E+03	             NaN
2.43E+03	             NaN
2.43E+03	             NaN
2.43E+03	             NaN
2.43E+03	             NaN
2.44E+03	             NaN
2.44E+03	             NaN
2.44E+03	6.00
2.44E+03	             NaN
2.44E+03	             NaN
2.44E+03	             NaN
2.44E+03	             NaN
2.44E+03	             NaN
2.44E+03	             NaN
2.44E+03	             NaN
2.45E+03	5.00
2.45E+03	             NaN
2.45E+03	             NaN
2.45E+03	             NaN
2.45E+03	             NaN
2.45E+03	             NaN
2.45E+03	             NaN
2.45E+03	             NaN
2.45E+03	12.00
2.45E+03	             NaN
2.46E+03	             NaN
2.46E+03	             NaN
2.46E+03	             NaN
2.46E+03	             NaN
2.46E+03	             NaN
2.50E+03	             NaN
2.50E+03	7.00
2.50E+03	             NaN
2.50E+03	             NaN
2.50E+03	             NaN
2.51E+03	             NaN
2.51E+03	             NaN
2.51E+03	             NaN
2.51E+03	             NaN
2.51E+03	6.00
2.51E+03	             NaN
2.51E+03	             NaN
2.51E+03	             NaN
2.51E+03	             NaN
2.51E+03	             NaN
2.52E+03	             NaN
2.52E+03	             NaN
2.52E+03	6.00
2.52E+03	             NaN
2.52E+03	             NaN
2.52E+03	             NaN
2.52E+03	             NaN
2.52E+03	             NaN
2.52E+03	             NaN
2.52E+03	             NaN
2.53E+03	5.00
2.53E+03	             NaN
2.53E+03	             NaN
2.53E+03	             NaN
2.53E+03	             NaN
2.53E+03	             NaN
2.53E+03	             NaN
2.53E+03	             NaN
2.53E+03	5.00
2.53E+03	             NaN
2.54E+03	             NaN
2.54E+03	             NaN
2.54E+03	             NaN
2.54E+03	             NaN
2.54E+03	             NaN
2.54E+03	             NaN
2.54E+03	11.00
2.54E+03	             NaN
2.54E+03	             NaN
2.54E+03	             NaN
2.55E+03	             NaN
2.55E+03	             NaN
2.55E+03	             NaN
2.55E+03	             NaN
2.55E+03	9.00
2.55E+03	             NaN
2.55E+03	             NaN
2.55E+03	             NaN
2.55E+03	             NaN
2.55E+03	             NaN
2.56E+03	             NaN
2.56E+03	             NaN
2.56E+03	11.00
2.56E+03	             NaN
2.56E+03	             NaN
2.60E+03	             NaN
2.60E+03	             NaN
2.60E+03	             NaN
2.60E+03	             NaN
2.60E+03	             NaN
2.61E+03	18.00
2.61E+03	             NaN
2.61E+03	             NaN
2.61E+03	             NaN
2.61E+03	             NaN
2.61E+03	             NaN
2.61E+03	             NaN
2.61E+03	             NaN
2.61E+03	18.00
2.61E+03	             NaN
2.62E+03	             NaN
2.62E+03	             NaN
2.62E+03	             NaN
2.62E+03	             NaN
2.62E+03	             NaN
2.62E+03	             NaN
2.62E+03	             NaN
2.62E+03	             NaN
2.62E+03	             NaN
2.62E+03	             NaN
2.63E+03	             NaN
2.63E+03	             NaN
2.63E+03	             NaN
2.63E+03	             NaN
2.63E+03	18.00
2.63E+03	             NaN
2.63E+03	             NaN
2.63E+03	             NaN
2.63E+03	             NaN
2.63E+03	             NaN
2.64E+03	             NaN
2.64E+03	             NaN
2.64E+03	7.00
2.64E+03	             NaN
2.64E+03	             NaN
2.64E+03	             NaN
2.64E+03	             NaN
2.64E+03	             NaN
2.64E+03	             NaN
2.64E+03	             NaN
2.65E+03	9.00
2.65E+03	             NaN
2.65E+03	             NaN
2.65E+03	             NaN
2.65E+03	             NaN
2.65E+03	             NaN
2.65E+03	             NaN
2.65E+03	             NaN
2.65E+03	4.00
2.65E+03	             NaN
2.66E+03	             NaN
2.66E+03	             NaN
2.66E+03	             NaN
2.66E+03	             NaN
2.66E+03	             NaN
2.70E+03	             NaN
2.70E+03	19.00
2.70E+03	             NaN
2.70E+03	             NaN
2.70E+03	             NaN
2.71E+03	             NaN
2.71E+03	             NaN
2.71E+03	             NaN
2.71E+03	             NaN
2.71E+03	4.00
2.71E+03	             NaN
2.71E+03	             NaN
2.71E+03	             NaN
2.71E+03	             NaN
2.71E+03	             NaN
2.72E+03	             NaN
2.72E+03	             NaN
2.72E+03	5.00
2.72E+03	             NaN
2.72E+03	             NaN
2.72E+03	             NaN
2.72E+03	             NaN
2.72E+03	             NaN
2.72E+03	             NaN
2.72E+03	             NaN
2.73E+03	6.00
2.73E+03	             NaN
2.73E+03	             NaN
2.73E+03	             NaN
2.73E+03	             NaN
2.73E+03	             NaN
2.73E+03	             NaN
2.73E+03	             NaN
2.73E+03	6.00
2.73E+03	             NaN
2.74E+03	             NaN
2.74E+03	             NaN
2.74E+03	             NaN
2.74E+03	             NaN
2.74E+03	             NaN
2.74E+03	             NaN
2.74E+03	16.00
2.74E+03	             NaN
2.74E+03	             NaN
2.74E+03	             NaN
2.75E+03	             NaN
2.75E+03	             NaN
2.75E+03	             NaN
2.75E+03	             NaN
2.75E+03	8.00
2.75E+03	             NaN
2.75E+03	             NaN
2.75E+03	             NaN
2.75E+03	             NaN
2.75E+03	             NaN
2.76E+03	             NaN
2.76E+03	             NaN
2.76E+03	2.00
2.76E+03	             NaN
2.76E+03	             NaN
2.80E+03	             NaN
2.80E+03	             NaN
2.80E+03	             NaN
2.80E+03	             NaN
2.80E+03	             NaN
2.81E+03	2.00
2.81E+03	             NaN
2.81E+03	             NaN
2.81E+03	             NaN
2.81E+03	             NaN
2.81E+03	             NaN
2.81E+03	             NaN
2.81E+03	             NaN
2.81E+03	2.00
2.81E+03	             NaN
2.82E+03	             NaN
2.82E+03	             NaN
2.82E+03	             NaN
2.82E+03	             NaN
2.82E+03	             NaN
2.82E+03	             NaN
2.82E+03	             NaN
2.82E+03	13.00
2.82E+03	             NaN
2.82E+03	             NaN
2.83E+03	             NaN
2.83E+03	             NaN
2.83E+03	             NaN
2.83E+03	             NaN
2.83E+03	             NaN
2.83E+03	5.00
2.83E+03	             NaN
2.83E+03	             NaN
2.83E+03	             NaN
2.83E+03	             NaN
2.83E+03	             NaN
2.84E+03	             NaN
2.84E+03	             NaN
2.84E+03	             NaN
2.84E+03	             NaN
2.84E+03	             NaN
2.84E+03	             NaN
2.84E+03	             NaN
2.84E+03	             NaN
2.84E+03	             NaN
2.84E+03	             NaN
2.85E+03	2.00
2.85E+03	             NaN
2.85E+03	             NaN
2.85E+03	             NaN
2.85E+03	             NaN
2.85E+03	             NaN
2.85E+03	             NaN
2.85E+03	             NaN
2.85E+03	9.00
2.85E+03	             NaN
2.86E+03	             NaN
2.86E+03	             NaN
2.86E+03	             NaN
2.86E+03	             NaN
2.86E+03	             NaN
2.90E+03	             NaN
2.90E+03	4.00
2.90E+03	             NaN
2.90E+03	             NaN
2.90E+03	             NaN
2.91E+03	             NaN
2.91E+03	             NaN
2.91E+03	             NaN
2.91E+03	             NaN
